L1,L2,L3,L4
0.456668679,0.277958766,0.331356906,0.489225265
0.49096681,0.317337365,0.353503039,0.515233997
0.558510946,0.352733877,0.351210475,0.569126823
0.595251386,0.36544787,0.314670577,0.598102836
0.605422958,0.384055903,0.302021408,0.607706815
0.613360091,0.387645918,0.288502871,0.612539254
0.618374066,0.390314296,0.303712483,0.602408713
0.604695564,0.380230893,0.266810285,0.853217608
0.583337489,0.385087867,0.254494379,0.621056094
0.573453632,0.392103373,0.167387806,0.652980598
0.583802846,0.400664274,0.091705701,0.682474346
0.701414577,0.44916892,0.083898847,0.938675124
0.816525497,0.462259953,0.410129074,0.693830268
0.833346978,0.460659119,0.084471091,0.680296828
0.83218189,0.448489724,0.084187487,0.603585907
0.791374728,0.421944684,0.084119758,0.854734209
0.724923526,0.394448357,0.358183964,0.523019788
0.651813422,0.320609916,0.097824582,0.476703487
0.574870972,0.289737469,0.097480353,0.429354956
0.527529464,0.273542684,0.097045083,0.401608778
0.493222774,0.265468046,0.096978872,0.389617693
0.470729982,0.259170488,0.094981776,0.40431796
0.464988974,0.257750589,0.0961942,0.422634924
0.464134568,0.261656965,0.096177716,0.461759375
0.446918188,0.275460567,0.094022335,0.443996914
0.444078163,0.279588698,0.088610051,0.458126643
0.509635488,0.34632351,0.342217613,0.508171481
0.556537064,0.375388814,0.088728058,0.684140526
0.558269637,0.393775091,0.370178401,0.569400795
0.561640672,0.402849285,0.088231681,0.575659457
0.578666266,0.400046172,0.086955115,0.572914803
0.582238127,0.400007557,0.08804229,0.792281459
0.56484313,0.39557203,0.088781786,0.58247416
0.551368054,0.393060867,0.088764682,0.620345372
0.566242702,0.416247439,0.086234517,0.634617068
0.684254931,0.467545682,0.082922025,0.874451318
0.81177356,0.488822644,0.084098515,0.707399259
0.833189488,0.488873946,0.08410555,0.683239814
0.831223225,0.471595205,0.084153347,0.652030971
0.769736486,0.431382127,0.083880018,0.850034908
0.684930792,0.388126665,0.350336074,0.505961164
0.598980665,0.317530712,0.111234008,0.444053765
0.52227194,0.276535972,0.120855118,0.398117526
0.486578246,0.26464584,0.142729164,0.381426088
0.464058369,0.258364279,0.141310658,0.378731969
0.455901596,0.258590447,0.140311489,0.400025931
0.462245408,0.265069079,0.140126305,0.423992714
0.536160116,0.29412335,0.141845658,0.577071911
0.586444825,0.364860107,0.145256708,0.606314849
0.607318619,0.413168372,0.153888098,0.603443212
0.648332025,0.429877139,0.201397608,0.627407322
0.67183765,0.421396639,0.360572534,0.853785716
0.679217265,0.422983544,0.393570546,0.625134242
0.681512304,0.399882613,0.39875854,0.603239211
0.671118634,0.390863307,0.389725123,0.606378017
0.662838678,0.376082352,0.392381366,0.589452209
0.661238785,0.392345402,0.37839404,0.591538942
0.662335872,0.400479202,0.315622156,0.618324236
0.664596675,0.385650393,0.374073345,0.621762605
0.761355954,0.45434515,0.365079034,0.893928794
0.867917332,0.483162633,0.08474911,0.687840799
0.85580947,0.47678564,0.084657655,0.675247512
0.817408576,0.472562077,0.084481713,0.644865443
0.749350691,0.429699376,0.367367528,0.858093699
0.661074794,0.382058585,0.124737785,0.522220711
0.576175168,0.300190189,0.249695515,0.465283183
0.511904308,0.275855121,0.278131437,0.40877212
0.480227716,0.26072126,0.300677527,0.391349227
0.461774923,0.252938573,0.294238625,0.387178271
0.454060646,0.251561288,0.3026949,0.417661166
0.458278756,0.258328009,0.30150427,0.452572387
0.518868981,0.280768224,0.286615783,0.596523066
0.562357052,0.34061206,0.287069192,0.63929507
0.583880128,0.394015051,0.360622123,0.619134813
0.624149563,0.40494631,0.370993351,0.629844476
0.649674899,0.407623514,0.725766955,0.635314671
0.673044088,0.410232729,0.397157263,0.627770457
0.701366727,0.390761807,0.382674388,0.607181143
0.711128738,0.393725996,0.387271101,0.5920898
0.700426625,0.390956532,0.369937282,0.580670144
0.693378783,0.392702307,0.335431309,0.594523311
0.687410983,0.39333751,0.323715787,0.634714493
0.689885577,0.386398405,0.169998872,0.65155713
0.782530681,0.435932118,0.080854511,0.648461813
0.882023596,0.468760649,0.081674633,0.692088772
0.865184961,0.466223974,0.420475541,0.673721354
0.825268643,0.461123179,0.081790848,0.644433227
0.758571472,0.421521997,0.359780896,0.876508411
0.669848203,0.371873131,0.140913597,0.514630013
0.592584272,0.294522869,0.276069233,0.449249988
0.526000208,0.270732813,0.286052781,0.338336219
0.493874005,0.259497053,0.279576634,0.313118708
0.471100108,0.253557503,0.269058983,0.316779137
0.46313394,0.251247824,0.284556407,0.342345935
0.466506564,0.255001536,0.284521095,0.369737562
0.526221439,0.280278513,0.276403324,0.437960312
0.580145324,0.344507127,0.266529646,0.559599132
0.596951601,0.398398587,0.312937429,0.6217984
0.632018224,0.405269428,0.345816745,0.628706884
0.650622982,0.399113363,0.361805787,0.850946958
0.658440904,0.388079087,0.385291938,0.623599663
0.669876516,0.379862266,0.336943822,0.601617978
0.666489952,0.386991684,0.381852817,0.575736473
0.653439533,0.375780886,0.365457335,0.561088603
0.656105672,0.389502709,0.357555579,0.570721008
0.659855355,0.392436283,0.321421293,0.60061069
0.667911301,0.38313137,0.173036932,0.600535779
0.772061788,0.426883713,0.080888306,0.614951061
0.859851997,0.459830983,0.08200969,0.655136655
0.840794378,0.453370142,0.412277628,0.641005387
0.804887109,0.443282602,0.082005965,0.617059336
0.750218386,0.415326077,0.360864346,0.807534933
0.684363307,0.374424011,0.360297826,0.52408336
0.610628117,0.30460834,0.216587081,0.460558048
0.549635481,0.272875348,0.270776613,0.416381445
0.511596009,0.259987591,0.281845265,0.38408433
0.483778812,0.254199878,0.267715241,0.484202511
0.469576775,0.252435624,0.25308477,0.40741271
0.465282178,0.250167592,0.246352262,0.433926625
0.472038549,0.256834468,0.223503877,0.457365144
0.445229781,0.271927646,0.198249058,0.500529519
0.460494092,0.312078804,0.250452529,0.493511382
0.514860473,0.341779173,0.291533,0.585038622
0.557255033,0.357637188,0.279574979,0.654984808
0.584288823,0.366696073,0.298136465,0.566854392
0.603882725,0.372121365,0.29305903,0.75989105
0.622099228,0.365636528,0.261539735,0.770296858
0.617667003,0.359716837,0.231025953,0.741633933
0.602241916,0.356520548,0.202031443,0.552697371
0.585993336,0.358434846,0.131429807,0.721707398
0.585942163,0.355944232,0.102395846,0.735534649
0.682257141,0.420656074,0.083182042,0.849059447
0.796061047,0.457955161,0.416414311,0.902192232
0.800117116,0.454501537,0.417097942,0.90608946
0.784625182,0.448439801,0.41022239,0.883783675
0.730031503,0.413704281,0.368906663,0.812419284
0.663596371,0.374462901,0.107432726,0.70680969
0.589345664,0.301051285,0.403857907,0.446711117
0.528155524,0.272456384,0.235392996,0.399671785
0.493548444,0.258946112,0.387899625,0.378140051
0.470721207,0.251252375,0.230415706,0.381348585
0.457598525,0.250677575,0.368329867,0.401346792
0.456201806,0.247803715,0.24893112,0.437367828
0.493852735,0.266197164,0.21760094,0.534841696
0.526292907,0.307602455,0.223044467,0.562940562
0.572877335,0.365575848,0.283616898,0.595956335
0.643757765,0.375541064,0.358078371,0.617616835
0.693211687,0.401141021,0.360670126,0.621977377
0.718757246,0.399365872,0.378398661,0.628925461
0.719897525,0.380517466,0.367088269,0.599858018
0.692653808,0.386393302,0.339921533,0.589324577
0.66699673,0.39659172,0.350786241,0.580878679
0.651332717,0.40285287,0.339922016,0.596888065
0.641732891,0.403844979,0.29974588,0.629516083
0.643372075,0.394608192,0.162272024,0.64311018
0.746391095,0.438275585,0.080792714,0.645536158
0.86435161,0.461834369,0.081614905,0.664294327
0.865653676,0.45352253,0.081625044,0.646588717
0.846938483,0.443917943,0.081700911,0.610156684
0.791298493,0.412353199,0.081651597,0.79923497
0.720132406,0.380270887,0.137651316,0.520835549
0.640033398,0.311813469,0.208005556,0.622747703
0.568075345,0.27758545,0.435718466,0.543687657
0.524840393,0.260676302,0.22309454,0.499556082
0.496325631,0.250422722,0.241795896,0.470791845
0.477734127,0.246567786,0.244493038,0.462169806
0.471768493,0.247846053,0.232404181,0.424720038
0.482450817,0.255658528,0.228624693,0.476108088
0.449974387,0.266229573,0.224050257,0.480758312
0.468730929,0.303135899,0.271537145,0.548116307
0.521214,0.338107654,0.311045099,0.544802331
0.566532259,0.359456605,0.285209002,0.570376094
0.587381857,0.382118713,0.291213876,0.586941763
0.594454509,0.385030084,0.256102553,0.792398968
0.612706729,0.382404872,0.218965167,0.572010042
0.602035745,0.384181537,0.19131102,0.558555077
0.589354332,0.371811486,0.160567499,0.570073535
0.574564044,0.378025059,0.123271068,0.724224889
0.580033047,0.399173215,0.325295062,0.618175387
0.69555407,0.447971466,0.082421716,0.815134216
0.805716199,0.467355645,0.413755172,0.682833351
0.812122451,0.462340904,0.417804333,0.665681514
0.788806853,0.451052878,0.408037972,0.627309573
0.745765901,0.424730283,0.383865845,0.575874876
0.683121658,0.394841946,0.357974847,0.535046749
0.618123223,0.319765507,0.363913924,0.475828528
0.554999864,0.288792801,0.348345323,0.421957163
0.513913835,0.270559739,0.092753562,0.396651865
0.485176615,0.258375035,0.304296246,0.386162884
0.465597556,0.254839908,0.092144833,0.404609019
0.457952038,0.248560139,0.302293632,0.42191991
0.455226529,0.254165677,0.091477893,0.443998938
0.404423739,0.251263821,0.300085075,0.448910014
0.424210269,0.292693798,0.09300282,0.460480303
0.468092878,0.326630142,0.37402341,0.504392733
0.507244063,0.349877531,0.087544395,0.619063141
0.538903863,0.364208355,0.424585257,0.526808334
0.555937907,0.367985649,0.087687163,0.518577532
0.57810362,0.365526202,0.432981322,0.510299354
0.577027515,0.354114471,0.087275136,0.496144277
0.559557041,0.348546583,0.410574551,0.509453631
0.551066111,0.34794434,0.087549844,0.516484401
0.5599709,0.347775541,0.330589476,0.506240805
0.666282734,0.411625046,0.083085415,0.58974756
0.797024478,0.454540841,0.43375751,0.684146438
0.815718472,0.454072506,0.083633313,0.668699086
0.805266082,0.44135934,0.083649934,0.633453965
0.745444998,0.402961404,0.083777046,0.803863814
0.662711017,0.358205092,0.124205474,0.488194735
0.586817912,0.292511208,0.198606185,0.429396744
0.520574686,0.258348006,0.238174281,0.38992835
0.481770008,0.245621739,0.231581162,0.373700711
0.459010664,0.237348789,0.243217368,0.368229302
0.443335456,0.238486115,0.238324912,0.393438714
0.448640252,0.240363867,0.25664583,0.422332446
0.513277446,0.270844518,0.221955707,0.57435706
0.566125839,0.326283442,0.222029643,0.620066218
0.589138518,0.359738212,0.278644919,0.596847167
0.626557744,0.381079578,0.289612944,0.615726651
0.647292358,0.383760505,0.183419333,0.62297114
0.654448034,0.390447239,0.169682231,0.622923359
0.660711205,0.377533417,0.211171901,0.616239771
0.656386056,0.37642064,0.303858838,0.604142758
0.642942146,0.366273248,0.255818741,0.587271047
0.637830918,0.374652248,0.325772473,0.615156519
0.638874304,0.381589423,0.299955066,0.65033256
0.64942727,0.362938776,0.175232317,0.641481253
0.748388343,0.399150461,0.0786823,0.639736761
0.872496069,0.445242685,0.079399657,0.685487869
0.867263066,0.446786149,0.451562533,0.672168391
0.840094574,0.433899495,0.079496146,0.637252797
0.771441866,0.39542502,0.382589003,0.829555652
0.676163594,0.35045371,0.363662804,0.498521016
0.589279324,0.27588353,0.177113957,0.442464521
0.523447429,0.252708957,0.191856228,0.392102628
0.482188345,0.238697803,0.191745324,0.372940994
0.464520439,0.236443425,0.202063445,0.377633654
0.455839228,0.218718966,0.193593858,0.397604245
0.460835904,0.236936307,0.202553063,0.43113743
0.52089465,0.257476842,0.195793036,0.571788549
0.570731914,0.323113356,0.201576103,0.61887963
0.585553656,0.371201796,0.328926609,0.607016987
0.619733408,0.388911636,0.34956623,0.62357804
0.640853134,0.384352129,0.358422049,0.811753346
0.650637716,0.396521938,0.370184815,0.622180972
0.651836246,0.377756139,0.316086531,0.611198471
0.649686961,0.379783934,0.31039347,0.599082103
0.642780792,0.379549491,0.305091263,0.810358627
0.631602488,0.380547806,0.29420545,0.609836065
0.637925535,0.385831466,0.262298819,0.661332068
0.646312386,0.378006165,0.155986718,0.682507145
0.743611452,0.42940908,0.088426797,0.931405044
0.868454662,0.446064478,0.416359687,0.690176884
0.866369117,0.442988445,0.412501987,0.676471515
0.839147971,0.427942431,0.089226298,0.635950401
0.774794447,0.393542579,0.089482521,0.836512402
0.687063067,0.355803704,0.332638437,0.496644843
0.593374179,0.090868533,0.27415366,0.439102197
0.52543146,0,0.291463754,0.397591125
0.491130259,0,0.279316687,0.375227112
0.471880445,0,0.310492994,0.381779991
0.458594278,0,0.289089806,0.406372381
0.460844463,0,0.333073224,0.443604948
0.530746511,0,0.360281963,0.576813894
0.576252307,0,0.339242454,0.611150123
0.601445942,0,0.375547924,0.592948643
0.649733186,0,0.373287707,0.620481022
0.666182808,0,0.379014219,0.613845943
0.67332682,0,0.400088351,0.61822584
0.671820713,0,0.316900791,0.596888632
0.665945688,0,0.305264102,0.600579025
0.647263359,0,0.289430725,0.584103977
0.644045119,0,0.303792006,0.592477555
0.649009944,0,0.287060984,0.640914603
0.660172178,0.00012191,0.175869876,0.653389085
0.752468861,0,0.085517987,0.642550899
0.873121515,0,0.086501155,0.679831571
0.872624488,0,0.086514742,0.663253673
0.849366346,0,0.086546399,0.634598361
0.784108978,0,0.086674476,0.827033869
0.693396587,0,0.331033229,0.49963812
0.602502798,0.090693115,0.214807724,0.441215898
0.536130756,0.239391203,0.205513877,0.404714623
0.496198295,0.227429635,0.199893096,0.382010554
0.476821218,0.221561659,0.188835479,0.382748163
0.465865878,0.216785086,0.200083178,0.404289615
0.466653834,0.221014441,0.198027734,0.44683802
0.529224334,0.245084312,0.178484046,0.571788953
0.550671609,0.300110202,0.173242463,0.625102901
0.543299686,0.353639931,0.298460831,0.613358496
0.592942408,0.369156072,0.385195311,0.617359384
0.615222167,0.376673287,0.326002488,0.617629387
0.631184367,0.379345388,0.282400474,0.626161453
0.669881247,0.356105722,0.28227212,0.606407658
0.681191364,0.366682007,0.327538933,0.596857776
0.67277555,0.357991748,0.3606913,0.573738985
0.671730141,0.369306943,0.288923106,0.580884672
0.669267392,0.38163245,0.239868253,0.619731913
0.669088054,0.363955156,0.157204659,0.625734258
0.756797369,0.407834513,0.08482339,0.639185903
0.874039444,0.450573096,0.086092025,0.686397813
0.860838866,0.441830571,0.086319971,0.667757801
0.823431377,0.43255517,0.385418291,0.62586926
0.762781023,0.394556201,0.086242379,0.810603282
0.682033094,0.34492016,0.338916157,0.505958492
0.599129705,0.274318829,0.384908189,0.437124874
0.53544742,0.246011052,0.28293175,0.397795288
0.500198208,0.234284341,0.27593019,0.379486341
0.479737008,0.22763691,0.269710336,0.379156572
0.468801241,0.227324825,0.291708322,0.449724883
0.472136019,0.229091975,0.271200571,0.443111589
0.530106366,0.257219644,0.252315203,0.522022785
0.577553614,0.317567947,0.24599417,0.616248598
0.611481837,0.372664722,0.296572432,0.717388158
0.645117216,0.389997246,0.694776591,0.621621449
0.664535824,0.383584259,0.723723925,0.622145501
0.665224324,0.379728771,0.73371568,0.632986684
0.674204013,0.348113139,0.342243753,0.843249441
0.661574494,0.363669136,0.36578108,0.604674827
0.652780212,0.371074093,0.730388636,0.592822469
0.648839922,0.387175515,0.338204938,0.614513662
0.642412147,0.379626168,0.318432753,0.804702654
0.644502495,0.357360407,0.189690914,0.663509666
0.733623805,0.396805891,0.346328985,0.645795147
0.85357308,0.426200656,0.086263553,0.671188962
0.849031973,0.42386505,0.39760143,0.909659672
0.817684012,0.413922176,0.086489154,0.622479401
0.762805002,0.389389624,0.345444789,0.579489629
0.698566247,0.347574609,0.136044108,0.523213017
0.622634608,0.279976081,0.235256298,0.46515304
0.562479693,0.253675001,0.281952238,0.42370044
0.519743899,0.240440957,0.282319158,0.387865831
0.494985899,0.233298852,0.276390772,0.474915507
0.476151966,0.226954129,0.304145201,0.456381746
0.468209416,0.227700762,0.318776913,0.428087221
0.479733686,0.232603521,0.327143735,0.471348453
0.45587758,0.246355822,0.312166758,0.517356769
0.485579062,0.282542683,0.328670248,0.569927277
0.542661202,0.313325628,0.358587025,0.545901213
0.585203935,0.327734232,0.312672791,0.702247739
0.608244024,0.341045779,0.321328666,0.781841394
0.629242409,0.348941965,0.317729535,0.839730493
0.636502706,0.346501135,0.295137373,0.835048765
0.627361627,0.340794236,0.268156442,0.788122326
0.612696833,0.343506744,0.229447643,0.748125102
0.600772573,0.347659422,0.164930956,0.718232667
0.608017123,0.341314424,0.116488833,0.712812926
0.709554847,0.391009765,0.087216236,0.787622164
0.813792259,0.427486646,0.088339412,0.875189413
0.813709235,0.424465914,0.088565496,0.877323118
0.793561282,0.409325158,0.088449902,0.628289893
0.746301534,0.39052957,0.088334585,0.801432895
0.682211313,0.354857243,0.333468078,0.719405731
0.617158455,0.291056419,0.195011123,0.47699479
0.557258608,0.258484948,0.20254927,0.424199063
0.513504346,0.239571863,0.187905005,0.400392063
0.486936201,0.231936875,0.178840759,0.3929737
0.466189164,0.228551653,0.186996877,0.407413601
0.456352254,0.228520623,0.194678412,0.430508421
0.452669308,0.228724451,0.176711379,0.459980789
0.386456164,0.229338416,0.159570606,0.45316892
0.423077033,0.267207201,0.183952885,0.464982244
0.469342147,0.302300591,0.209340609,0.497694081
0.51130703,0.324222686,0.219797842,0.527832872
0.549373479,0.335323159,0.209753946,0.54144762
0.570412131,0.343680507,0.1864087,0.547278844
0.597747575,0.348147202,0.169468217,0.558416026
0.597021589,0.330513349,0.151230753,0.5670903
0.583298162,0.329198123,0.11316172,0.578891638
